#P,E,N. Operació,Fase,Data,Referència,Projecte,Aplicació,Import,Saldo,Exercici,Orgànica,Programa,Econòmica,tercer,Nom terc.,Text lliure,Document,Data doc.,Nº Registro Factura
1,2,2.20181000876e+11,R,43124.0,22017002452.0,,2017 CM6 1721 2269901,24.2,24.2,2017.0,CM6,1721,2269901,B57351819,ALYSERVI BALEARS MENORCA SL,"10-10-17 BUIDAT I NETEJA SANITARI PORTATIL PARC RUBIO I TUDURÍ, MAÓ / Ud. Servicio de limpieza de sanitario portatil",17000447,43096.0,F/2017/8279
3,2,2.20180014815e+11,R,43325.0,22018000167.0,,2018 SP3 3344 2269901,290.4,290.4,2018.0,SP3,3344,2269901,B57351819,ALYSERVI BALEARS MENORCA SL,"SANT JOAN 2018, ES FREGINAL / Alquiler sanitario químico Mod. Polyjohn",18000266,43277.0,F/2018/4201
3,2,2.20180001745e+11,R,43154.0,22018000215.0,,2018 SP3 3380 2269901,464.64,464.64,2018.0,SP3,3380,2269901,B57351819,ALYSERVI BALEARS MENORCA SL,DEL 29 DE DICIEMBRE AL 02 DE ENERO. VERBENA FIN DE AÑO EN SINIA COSTABELLA / Alquiler sanitario químico Mod. Polyjohn,18000009,43118.0,F/2018/491
3,2,2.20180005014e+11,R,43202.0,22018000215.0,,2018 SP3 3380 2269901,304.92,304.92,2018.0,SP3,3380,2269901,B57351819,ALYSERVI BALEARS MENORCA SL,DEL 08 AL 12 DE FEBRERO. FESTA CARNAVAL / Alquiler sanitario químico Mod. Polyjohn,18000093,43174.0,F/2018/1906
3,2,2.20180017002e+11,R,43355.0,22018000215.0,,2018 SP3 3380 2269901,1108.36,1108.36,2018.0,SP3,3380,2269901,B57351819,ALYSERVI BALEARS MENORCA SL,DEL 04 AL 07 DE AGOSTO. FESTES LLUCMAÇANES / Alquiler sanitario químico Mod. Polyjohn / ALQUILER URINARIO MASCULINO CUAD,18000382,43323.0,F/2018/5414
3,2,2.20180020467e+11,R,43384.0,22018000215.0,,2018 SP3 3380 2269901,1179.75,1179.75,2018.0,SP3,3380,2269901,B57351819,ALYSERVI BALEARS MENORCA SL,DEL 18 AL 20 DE AGOSTO. FESTES SANT CLIMENT / Alquiler sanitario químico Mod. Polyjohn / ALQUILER URINARIO MASCULINO CUA,18000389,43339.0,F/2018/5545
3,2,2.20180022219e+11,R,43397.0,22018000215.0,,2018 SP3 3380 2269901,290.4,290.4,2018.0,SP3,3380,2269901,B57351819,ALYSERVI BALEARS MENORCA SL,DÍA 10 D'AGOST. ESTIU AL PORT 2018 / Alquiler sanitario químico Mod. Polyjohn,18000454,43370.0,F/2018/6491
3,2,2.2018002222e+11,R,43397.0,22018000215.0,,2018 SP3 3380 2269901,2169.53,2169.53,2018.0,SP3,3380,2269901,B57351819,ALYSERVI BALEARS MENORCA SL,DEL 07 AL 09 DE SEPTIEMBRE. FIESTAS DE GRÀCIA 2018 / Alquiler sanitario químico Mod. Polyjohn / ALQUILER URINARIO MASCUL,18000455,43370.0,F/2018/6492
3,2,2.20180004056e+11,R,43185.0,22018000274.0,,2018 SP3 3400 2269901,290.4,290.4,2018.0,SP3,3400,2269901,B57351819,ALYSERVI BALEARS MENORCA SL,DEL 03 AL 05 DE MARZO. CAMPEONATO BALEAR PIRAGUISMO. MAHÓN / Alquiler sanitario químico Mod. Polyjohn,18000090,43169.0,F/2018/1844
3,2,2.20180025022e+11,R,43427.0,22018004134.0,,2018 SP3 3400 2269901,272.25,272.25,2018.0,SP3,3400,2269901,B57351819,ALYSERVI BALEARS MENORCA SL,DEL 28 AL 30 DE SEPTIEMBRE. CIRCUITO MOTOCROSS POIMA IV FASE Y VUELTA CICLISTA 13 DE OCTUBRE SANT CLIMENT,18000511,43403.0,F/2018/7382
9,2,2.20180023711e+11,R,43416.0,22018004078.0,,2018 SG1 9120 2269901,567.49,567.49,2018.0,SG1,9120,2269901,B57351819,ALYSERVI BALEARS MENORCA SL,"DEL 28 AL 30 DE SEPTIEMBRE. BRUNCH&CO. CALA FIGUERA, MAHÓN / Alquiler sanitario químico Mod. Polyjohn / Alquiler sanitar",18000510,43403.0,F/2018/7381
1,2,2.2018000711e+11,R,43231.0,22018000303.0,,2018 CM1 1700 2279901,151.25,151.25,2018.0,CM1,1700,2279901,B57351819,ALYSERVI BALEARS MENORCA SL,LIMPIEZA SANITARIO AUTOLIMPIABLE ESTACIÓN AUTOBUSES MAHÓN. FEBRERO / Ud. Servicio de limpieza de sanitario,18000095,43174.0,F/2018/1922
1,2,2.20180008174e+11,R,43242.0,22018000303.0,,2018 CM1 1700 2279901,151.25,151.25,2018.0,CM1,1700,2279901,B57351819,ALYSERVI BALEARS MENORCA SL,SANITARIO AUTOLIMPIEABLE ESTACIÓN AUTOBUSES. MARZO 2018,18000147,43206.0,F/2018/2639
1,2,2.20180010796e+11,R,43273.0,22018000303.0,,2018 CM1 1700 2279901,121.0,121.0,2018.0,CM1,1700,2279901,B57351819,ALYSERVI BALEARS MENORCA SL,SANITARIO AUTOLIMPIEABLE ESTACIÓN AUTOBUSES MAHÓN ABRIL 2018 / Ud. Servicio de limpieza de sanitario,18000200,43236.0,F/2018/3275
1,2,2.20180013192e+11,R,43304.0,22018000303.0,,2018 CM1 1700 2279901,151.25,151.25,2018.0,CM1,1700,2279901,B57351819,ALYSERVI BALEARS MENORCA SL,LIMPIEZA SANITARIO AUTOLIMPIABLE ESTACIÓN AUTOBUSES MAHÓN. MAYO / Ud. Servicio de limpieza de sanitario portatil,18000258,43259.0,F/2018/3957
1,2,2.20180017042e+11,R,43355.0,22018000303.0,,2018 CM1 1700 2279901,302.5,302.5,2018.0,CM1,1700,2279901,B57351819,ALYSERVI BALEARS MENORCA SL,SANITARIO AUTOLIMPIEABLE ESTACIÓN AUTOBUSES. JUNIO / Ud. Servicio de limpieza de sanitario,18000324,43299.0,F/2018/4800
1,2,2.20180020395e+11,R,43384.0,22018000303.0,,2018 CM1 1700 2279901,393.25,393.25,2018.0,CM1,1700,2279901,B57351819,ALYSERVI BALEARS MENORCA SL,SANITARIO AUTOLIMPIABLE ESTACIÓN AUTOBUSES JULIO. / Ud. Servicio de limpieza de sanitario,18000393,43340.0,F/2018/5593
1,2,2.20180026531e+11,R,43446.0,22018000303.0,,2018 CM1 1700 2279901,423.5,423.5,2018.0,CM1,1700,2279901,B57351819,ALYSERVI BALEARS MENORCA SL,ESTACIÓN AUTOBUSES MAHÓN. AGOSTO / Ud. Servicio de limpieza de sanitario,18000514,43404.0,F/2018/7415
1,2,2.20180026697e+11,R,43446.0,22018000303.0,,2018 CM1 1700 2279901,363.0,363.0,2018.0,CM1,1700,2279901,B57351819,ALYSERVI BALEARS MENORCA SL,SANITARIO AUTOLIMPIABLE ESTACIÓN DE AUTOBUSES. OCTUBRE / Ud. Servicio de limpieza de sanitario portatil,18000561,43413.0,F/2018/7686
1,2,2.20180017052e+11,R,43355.0,22018000331.0,,2018 CM6 1721 2279901,907.5,907.5,2018.0,CM6,1721,2279901,B57351819,ALYSERVI BALEARS MENORCA SL,DEL 15 AL 30 DE JUNIO. ALQUILER SANITARIOS MADERA EN PLAYA SA MESQUIDA / Ms. Alquiler sanitarios químicos madera,18000376,43314.0,F/2018/5013
1,2,2.20180017053e+11,R,43355.0,22018000331.0,,2018 CM6 1721 2279901,1815.0,1815.0,2018.0,CM6,1721,2279901,B57351819,ALYSERVI BALEARS MENORCA SL,ALQUILER SANITARIOS MADERA EN PLAYA SA MESQUIDA. MES DE JULIO / Ms. Alquiler sanitarios químicos madera,18000377,43314.0,F/2018/5014
1,2,2.20180022389e+11,R,43397.0,22018000331.0,,2018 CM6 1721 2279901,1815.0,1815.0,2018.0,CM6,1721,2279901,B57351819,ALYSERVI BALEARS MENORCA SL,ALQUILER SANITARIOS MADERA EN PLAYA SA MESQUIDA. MES DE SEPTIEMBRE,18000501,43375.0,F/2018/6632
1,2,2.20180026641e+11,R,43446.0,22018000331.0,,2018 CM6 1721 2279901,1815.0,1815.0,2018.0,CM6,1721,2279901,B57351819,ALYSERVI BALEARS MENORCA SL,"Rect. A 18000397 / ALQUILER SANITARIOS MADERA PLAYA SA MESQUIDA, AGOSTO / ALQUILER SANITARIOS MADERA.",Rect-A 18000397,43343.0,F/2018/5859
1,2,2.20180023616e+11,R,43416.0,22018000182.0,,2018 CM1 1532 2100001,315.14,315.14,2018.0,CM1,1532,2100001,41502650R,AMELLER HUGUET LORENZO,BOLSA CELO PEQUEÑA / SILICONA TRANSPARENTE / CORRES. ALB. 97 MARQUESINA LLUMEÇANES / MTS CUERDA NYLON CABLEADA 4 CABOS 1,000133,43375.0,F/2018/6791
1,2,2.2018002551e+11,R,43432.0,22018000182.0,,2018 CM1 1532 2100001,361.21,361.21,2018.0,CM1,1532,2100001,41502650R,AMELLER HUGUET LORENZO,MTS ULTRALENO 50 10AT/CODO MIXTO LATON M50  LINEA LATON 50/ ODO LINEA LATON 50 / LLAVE BOLA GEN E0143201800034,000118,43346.0,F/2018/5989
1,2,2.20180026675e+11,R,43446.0,22018000182.0,,2018 CM1 1532 2100001,414.05,414.05,2018.0,CM1,1532,2100001,41502650R,AMELLER HUGUET LORENZO,TACO FISHER SX 8X40 / HEMBRILLA CERRADA INOX304 5X40 / CORRES ALB 131   JARDINERIA BRIGADA / OXIRON LISO SATIN NEGRO 750,000146,43405.0,F/2018/7701
1,2,2.20180026676e+11,R,43446.0,22018000182.0,,2018 CM1 1532 2100001,233.61,233.61,2018.0,CM1,1532,2100001,41502650R,AMELLER HUGUET LORENZO,MTS CANALIZACION ROJO ROLLO 63 / CORRES ALB 130  ENLLUMENAT / ESPUMA POLIURETANO 360º 750ML / TACO QUIMICO FISP 300 DIY,000147,43410.0,F/2018/7704
1,2,2.20180021153e+11,R,43384.0,22018000504.0,,2018 CM1 1719 2120001,995.2,995.2,2018.0,CM1,1719,2120001,41502650R,AMELLER HUGUET LORENZO,A4 6700 4LTP-284 PREMIER II / CORRESPONDE ALBARAN N2  / TLUX VERDE CARRUAJES 562 750ML / JUNO SELLADORA HANGERS V MENORC,000112,43326.0,F/2018/5974
1,2,2.20180021155e+11,R,43384.0,22018000504.0,,2018 CM1 1719 2120001,698.36,698.36,2018.0,CM1,1719,2120001,41502650R,AMELLER HUGUET LORENZO,JUNO FONDO HIDROCRIL 750ML / CAPA CONSTRUCT FLEX. 25KG  / AAVV SANT CLIMENT CORRESPONDE ALB 40 / MS FISHER BLANCO / IMPE,000126,43354.0,F/2018/6165
1,2,2.201800236e+11,R,43416.0,22018000504.0,,2018 CM1 1719 2120001,692.53,692.53,2018.0,CM1,1719,2120001,41502650R,AMELLER HUGUET LORENZO,REJILLA PLASTICO  / CORRES. ALB N 93  REPOSICION ALMACEN  / PLACA LIJADORA TRIANGULAR PSM160 / CORRES. ALB 86 EDIF. ABET,000136,43379.0,F/2018/6793
1,2,2.20180026515e+11,R,43446.0,22018000504.0,,2018 CM1 1719 2120001,861.25,861.25,2018.0,CM1,1719,2120001,41502650R,AMELLER HUGUET LORENZO,TRIANGLE DOBLE 102X152 P120 VELCRO / BOLSA CELO PEQUEÑA / CORES ALB 132  EDIFICIS-ABATZER-AJUNTAMENT / PALETINA TRIPLE N,000151,43414.0,F/2018/7705
2,2,2.20180027417e+11,R,43452.0,22018000356.0,,2018 SP1 2311 2120001,219.52,219.52,2018.0,SP1,2311,2120001,41502650R,AMELLER HUGUET LORENZO,TP A4 ANTIMOHO FACHADAS 20L.  / MS EXPRESS BLANCO / PALETINA TRIPLE CERDA MEZCLA / CUBETA PLASTICO TRILO / CORRES ALB 14,000145,43405.0,F/2018/7700
3,2,2.20180021151e+11,R,43384.0,22018000029.0,,2018 SP1 3230 2120001,2002.89,2002.89,2018.0,SP1,3230,2120001,41502650R,AMELLER HUGUET LORENZO,MATERIAL MANTENIMENT CENTRES ESCOLARS,000114,43326.0,F/2018/5972
3,2,2.20180021152e+11,R,43384.0,22018000029.0,,2018 SP1 3230 2120001,1160.33,1160.33,2018.0,SP1,3230,2120001,41502650R,AMELLER HUGUET LORENZO,"MTS MANGUERA 3X1,5 BLANCO 1KW / BASE LUZ SCHUKO SERIE LEKA 65 / CLAVIJA INDUSTRIALPVC IP44 16A / CANALETA 25X17 2M / TP2",000121,43346.0,F/2018/5987
3,2,2.20180025036e+11,R,43427.0,22018000029.0,,2018 SP1 3230 2120001,1135.33,1135.33,2018.0,SP1,3230,2120001,41502650R,AMELLER HUGUET LORENZO,PROTECTOR SOL PLUS IPE 4L / HIDRALUX BLANCO 750 ML / PALETINA VELOURLEX NARANJA INOX 25 / PALETINA VELOURLEX NARANJA INO,000138,43375.0,F/2018/6788
3,2,2.20180025115e+11,R,43427.0,22018000029.0,,2018 SP1 3230 2120001,1243.34,1243.34,2018.0,SP1,3230,2120001,41502650R,AMELLER HUGUET LORENZO,B LED 5W E27 STANDART 10W / TASA ECORAEE / BOMBILLA LED E14 4-40W  / TITAN UNA CAPA BLANCO 5L / MULTIUSOS AL AGUA BLANCO,000152,43414.0,F/2018/7703
1,2,2.20180021156e+11,R,43384.0,22018000184.0,,2018 CM1 1650 2130001,158.07,158.07,2018.0,CM1,1650,2130001,41502650R,AMELLER HUGUET LORENZO,CANULA MEZCLADORA TACO QUIMICO / MS FISHER BLANCO / TACO QUIMICO FISP 300 DIY / CORRESPONDE ALB N 19 / MTS TUBO PVC FLEX,000110,43326.0,F/2018/5973
1,2,2.20180021158e+11,R,43384.0,22018000184.0,,2018 CM1 1650 2130001,22.98,22.98,2018.0,CM1,1650,2130001,41502650R,AMELLER HUGUET LORENZO,SPRAY  8 SOLUCIONES 400ML / ALUMBRADO CORRESPONDE ALB 73,000119,43346.0,F/2018/5988
1,2,2.20180023617e+11,R,43416.0,22018000184.0,,2018 CM1 1650 2130001,115.63,115.63,2018.0,CM1,1650,2130001,41502650R,AMELLER HUGUET LORENZO,GUIA ANGUILA MAX 3MM FIBRA VIDRIO NY 22M VERDE / CORRES. ALB. 89 ENLLUMENAT  / TIJERA ELECTRICICSTA + FUNDA PLASTICO / C,000134,43375.0,F/2018/6794
1,2,2.20180023599e+11,R,43416.0,22018000503.0,,2018 CM1 1719 2130001,205.0,205.0,2018.0,CM1,1719,2130001,41502650R,AMELLER HUGUET LORENZO,COMPRESOR 24L. 230V  / CORRESPONDE ALB 100 EDIFICIS,000135,43375.0,F/2018/6790
1,2,2.20180021154e+11,R,43384.0,22018000501.0,,2018 CM1 1719 2210401,34.85,34.85,2018.0,CM1,1719,2210401,41502650R,AMELLER HUGUET LORENZO,GUANTES NAYLON PALMA POLIUR T9 / GUANTES NAYLON PALMA POLIUR T10 / CORRESPONDE ALBARAN N3,000113,43326.0,F/2018/5976
2,2,2.20180025123e+11,R,43427.0,22018000174.0,,2018 SP1 2310 2269901,18.07,18.07,2018.0,SP1,2310,2269901,41502650R,AMELLER HUGUET LORENZO,CONEXION RIUVERT LARGA 031 EXCENTRICA  / CONEXION WATER RIUV. LARGA / CORRES ALB 145 CASA ACOLLIDA,000150,43411.0,F/2018/7702
1,2,2.20180021157e+11,R,43384.0,22018000186.0,,2018 CM1 1710 2270601,776.83,776.83,2018.0,CM1,1710,2270601,41502650R,AMELLER HUGUET LORENZO,MTS CANALIZACION ROJO ROLLO 50 / CORRESPONDE ALBARAN N8 / CONEXION ROSCA H 3/4-1/2 / CONEXION RAPIDA 19 / PISTOLA METALI,000111,43326.0,F/2018/5975
1,2,2.20180021159e+11,R,43384.0,22018000186.0,,2018 CM1 1710 2270601,400.26,400.26,2018.0,CM1,1710,2270601,41502650R,AMELLER HUGUET LORENZO,COLLARIN LATON 32 3/4 / COLLARIN LATON 40 3/4 / ALBARAN 39 / MTS CANALIZACION ROJO ROLLO 40 / BRIGADA INST RODEAS CORRES,000120,43346.0,F/2018/5990
1,2,2.20180023615e+11,R,43416.0,22018000186.0,,2018 CM1 1710 2270601,196.41,196.41,2018.0,CM1,1710,2270601,41502650R,AMELLER HUGUET LORENZO,CABALLETE MADERA / CORRES. ALB  N 85 REEPOSICION / HILO SISAL 1-2 CABOS BOBINA 160 / UNION MANGUERA 19 / CONEXION RAPIDA,000132,43375.0,F/2018/6789
3,6,2.20180025037e+11,R,43427.0,22018000511.0,,2018 SP1 3230 6320111,861.52,861.52,2018.0,SP1,3230,6320111,41502650R,AMELLER HUGUET LORENZO,DESCALSIFICADOR ROBO. 120 BAJO CONSUMO DE SAL Y AGUA / FILTRO AUTOLIMPIANTE LATON  / CORRES. ALB 118 EQUIPAMENT ESCOLES,000137,43375.0,F/2018/6792
9,2,2.20180027977e+11,R,43454.0,22018004841.0,,2018 SG1 9202 2260401,484.0,484.0,2018.0,SG1,9202,2260401,41493537L,AMER TEIXIDOR DIEGO,INFORME PERICIAL METGE RECURS CONTENCIOS STRA,48/2018,43445.0,F/2018/8598
9,4,2.20180025509e+11,R,43431.0,22018003717.0,,2018 SG1 9120 4800114,1000.0,1000.0,2018.0,SG1,9120,4800114,G07853971,AMICS DE LA MAR PORT-MAÓ,SUBVENCIÓ NOMINATIVA A AMICS DE LA MAR PORT DE MAÓ 2018,,,
3,2,2.20180008039e+11,R,43242.0,22018000181.0,,2018 SP3 3370 2269901,1706.1,1706.1,2018.0,SP3,3370,2269901,41510704M,AMORES BARBER JOSE LUIS,SONORITZACIO CONCERT MARÇ 2018,dj/2018/008,43187.0,F/2018/2434
3,2,2.2018001268e+11,R,43293.0,22018000181.0,,2018 SP3 3370 2269901,1482.25,1482.25,2018.0,SP3,3370,2269901,41510704M,AMORES BARBER JOSE LUIS,SESSIO DJ RITMO 15/06/18,DJ/2018/015,43269.0,F/2018/4159
3,2,2.20181001564e+11,R,43154.0,22017002754.0,,2017 SP3 3370 2269901,1482.25,1482.25,2017.0,SP3,3370,2269901,41510704M,AMORES BARBER JOSE LUIS,SESSIO DJ RITMO MENORCA,DJ/2017/33,43089.0,F/2017/8334
3,2,2.20180020379e+11,R,43384.0,22018001178.0,,2018 SP1 3230 2269901,48.6,48.6,2018.0,SP1,3230,2269901,41510606E,ANDREU CAPO ADRIA,TELEFON MOBIL ENCARREGAT MANTENIMENT CENTRE EDUCATIUS,2991,43342.0,F/2018/6278
3,2,2.20180027491e+11,R,43453.0,22018004035.0,,2018 SP1 3230 2269901,48.7,48.7,2018.0,SP1,3230,2269901,41510606E,ANDREU CAPO ADRIA,TELEFON MOBIL ENCARREGAT JARDINERIA CENTRES EDUCATIUS,3089,43424.0,F/2018/7888
3,6,2.20180008773e+11,R,43252.0,22018000510.0,,2018 SP1 3230 6250111,1726.8,1726.8,2018.0,SP1,3230,6250111,41510606E,ANDREU CAPO ADRIA,4 TORRES ORDINADOR I MATERIAL ACCESORI PER ESCOLETES,2811,43202.0,F/2018/2591
3,2,2.20180007996e+11,R,43242.0,22018000039.0,,2018 SP1 3231 2269901,180.0,180.0,2018.0,SP1,3231,2269901,41738550J,ANGLADA AMETLLER FATIMA,ESPAI NARRATIU TALLER FAMILIA ES PASSERELLS,016/2018,43208.0,F/2018/2699
2,2,2.20180004947e+11,R,43202.0,22018000230.0,,2018 SP1 2310 2269902,329.41,329.41,2018.0,SP1,2310,2269902,41738550J,ANGLADA AMETLLER FATIMA,TALLER MICRORELATS DIA DE LA DONA,009_2018,43157.0,F/2018/1615
9,2,2.2018001529e+11,R,43326.0,22018002795.0,,2018 SG1 9120 2269901,66.55,66.55,2018.0,SG1,9120,2269901,B07800568,ANGLADA MANUFACTURAS DE LA MADERA SL,"CADIRA AMB LOGOTIP """"ACOLLIR""""",2343,43137.0,F/2018/849
3,2,2.20180001801e+11,R,43154.0,22018000167.0,,2018 SP3 3344 2269901,605.0,605.0,2018.0,SP3,3344,2269901,B92657550,ANIMARTE Y ANIMACION ESPECTACULOS SL,REF.: JESUS SAMPEDRO 15/8 ACTUACIÓN DE JESÚS SAMPEDRO,381,42968.0,F/2018/580
1,2,2.20180023604e+11,R,43416.0,22018003768.0,,2018 SG5 1300 2100001,11582.05,11582.05,2018.0,SG5,1300,2100001,A07405681,ANTONIO GOMILA SA,"001.001 · ACCES PROVISIONAL Acces provisional aparcament veïns Cami de Baix, per l'afectacio de les obres de millores.",669,43371.0,F/2018/6524
1,6,2.20180004095e+11,R,43185.0,22018000226.0,,2018 CM1 1711 6190112,7179.49,7179.49,2018.0,CM1,1711,6190112,A07405681,ANTONIO GOMILA SA,VORERA AUTOS MENORCA LLUM I AIGUA,184,43168.0,F/2018/1833
1,6,2.20180016253e+11,R,43339.0,22018001857.0,,2018 CM2 1511 6190211,16925.12,16925.12,2018.0,CM2,1511,6190211,A07405681,ANTONIO GOMILA SA,"001 · OBRA CIVIL / GASTOS GENERALES 13,00% / BENEFICIO INDUSTRIAL 6,00%",523,43307.0,F/2018/4895
3,6,2.20180023651e+11,R,43416.0,22017001199.0,,2018 SP3 3400 6220117,58685.83,58685.83,2018.0,SP3,3400,6220117,A07405681,ANTONIO GOMILA SA,"001 · DEMOLICIONES / 002 · MOVIMIENTO DE TIERRAS / 017 · SEGURIDAD / GASTOS GENERALES 13,00% / BENEFICIO INDUSTRIAL 6,00",668,43368.0,F/2018/6451
3,6,2.20180027537e+11,R,43453.0,22017001199.0,,2018 SP3 3400 6220117,22313.63,22313.63,2018.0,SP3,3400,6220117,A07405681,ANTONIO GOMILA SA,2ª CERTIFICACIO CONSTRUCCIO ALJUB ZONA ESPORTIVA,769,43412.0,F/2018/7677
3,6,2.2018000875e+11,R,43252.0,22015000210.0,,2018 SP1 3230 6320214,80275.45,80275.45,2018.0,SP1,3230,6320214,A07405681,ANTONIO GOMILA SA,CERTIFICACIO 6 OBRES QUARTER SANTIAGO,5500,42521.0,F/2016/3459
3,6,2.20180017225e+11,R,43356.0,22015000210.0,,2018 SP1 3230 6320214,21665.41,21665.41,2018.0,SP1,3230,6320214,A07405681,ANTONIO GOMILA SA,CERTIFICACIÓN NÚM. 7 Certificación núm. 7 según relación valorada suscrita por la DF.,44,43251.0,F/2018/3651
1,2,2.20180007455e+11,R,43231.0,22018000182.0,,2018 CM1 1532 2100001,4169.95,4169.95,2018.0,CM1,1532,2100001,A07116122,ANTONIO Y DIEGO SA,TRABAJOS VARIOS EN PICADO DE HORMIGON SUMINISTRO Y COLOCACION BALDOSA ADOQUIN. PICADO CON PRECAUCION POR TUBERIA AGUA EN,89,43209.0,F/2018/2679
1,2,2.20180023641e+11,R,43416.0,22018000182.0,,2018 CM1 1532 2100001,7497.55,7497.55,2018.0,CM1,1532,2100001,A07116122,ANTONIO Y DIEGO SA,IMPORTE DE LOS TRABAJOS REALIZADOS EN TRAMO C/ CIUDADELA SEGUN NOTA DE ENCARGO ADJUNTA,259,43390.0,F/2018/7224
1,2,2.20180010786e+11,R,43273.0,22018000184.0,,2018 CM1 1650 2130001,1802.9,1802.9,2018.0,CM1,1650,2130001,A07116122,ANTONIO Y DIEGO SA,IMPORTE TOTAL SEGUN NOTA ENCARGO ADJUNTA EN SUSTITUCION POSTES EN ARENAL PETIT DE SA MESQUIDA,133,43251.0,F/2018/3648
4,6,2.20180005001e+11,R,43202.0,22018001149.0,,2018 SG8 4320 6120111,9500.0,9500.0,2018.0,SG8,4320,6120111,A07116122,ANTONIO Y DIEGO SA,"IMPORTE TRABAJOS REALIZADOS EN OBRAS DE: """"REPARACION Y REFORMA ACCESO A LA ESTACION DE AUTOBUSES Y SU ENTORNO"""", SEGUN NO",58,43178.0,F/2018/1958
1,6,2.20180009013e+11,R,43259.0,22018001980.0,,2018 CM1 1711 6190112,26497.08,26497.08,2018.0,CM1,1711,6190112,A07116122,ANTONIO Y DIEGO SA,"IMPORT DE LA 2ª. CERTIFICACIÓ DE LES OBRES: """"AMPLIACIÓ DE LA PLAÇA SANT GAIETÀ DE LLUCMAÇANES, T. M. MAÓ"""".",63,43182.0,F/2018/1999
1,6,2.20180009014e+11,R,43259.0,22018001981.0,,2018 CM1 1711 6190112,19448.74,19448.74,2018.0,CM1,1711,6190112,A07116122,ANTONIO Y DIEGO SA,"IMPORT DE LA 3ª. CERTIFICACIÓ DE LES OBRES: """"AMPLIACIÓ DE LA PLAÇA SANT GAIETÀ DE LLUCMEÇANES, T. M. MAÓ"""".",112,43231.0,F/2018/3200
1,6,2.20180017164e+11,R,43357.0,22017000128.0,,2018 CM1 1711 6190112,14466.19,14466.19,2018.0,CM1,1711,6190112,A07116122,ANTONIO Y DIEGO SA,AMPLIACIÓ PLAÇA DE SANT GAIETÀ DE LLUCMAÇANES T.M.MAÓ  - traspàs OPA a pressupost,6,43131.0,F/2018/688
1,6,2.20180003869e+11,R,43185.0,22018000942.0,,2018 CM2 1511 6190211,2632.14,2632.14,2018.0,CM2,1511,6190211,A07116122,ANTONIO Y DIEGO SA,IMPORTE TOTAL DE LOS TRABAJOS REALIZADOS SEGUN NOTA ENCARGO ADJUNTA EN LIMPIEZA DE CUEVAS DEL PARC ROCHINA,37,43154.0,F/2018/1242
1,6,2.2018000901e+11,R,43259.0,22017000151.0,,2018 CM2 1511 6190211,61217.89,61217.89,2018.0,CM2,1511,6190211,A07116122,ANTONIO Y DIEGO SA,"IMPORT DE LA 7ª. CERTIFICACIÓ DE LES OBRES: """"PROJECTE DE MILLORA DE SERVEIS I PAVIMENTACIÓ DEL CARRER INFANTA DE MAÓ"""".",113,43234.0,F/2018/3227
1,6,2.20180017061e+11,R,43355.0,22017000151.0,,2018 CM2 1511 6190211,80203.28,80203.28,2018.0,CM2,1511,6190211,A07116122,ANTONIO Y DIEGO SA,"IMPORT DE LA 8ª. CERTIFICACIÓ DE LES OBRES: """"PROJECTE DE MILLORA DE SERVEIS I PAVIMENTACIÓ DEL CARRER INFANTA DE MAÓ"""".",190,43305.0,F/2018/4850
1,6,2.20180017188e+11,R,43357.0,22017000151.0,,2018 CM2 1511 6190211,76917.64,76917.64,2018.0,CM2,1511,6190211,A07116122,ANTONIO Y DIEGO SA,4ª CERTIFIC. OBRA MILLORA CARRER INFANTA -  Traspàs OPA al pressupost,11,43137.0,F/2018/865
1,6,2.20180017189e+11,R,43357.0,22017000151.0,,2018 CM2 1511 6190211,55416.43,55416.43,2018.0,CM2,1511,6190211,A07116122,ANTONIO Y DIEGO SA,5ª CERTIFIC. OBRA MILLORA CARRER INFANTA -  Traspàs OPA al pressupost,43,43165.0,F/2018/1598
1,6,2.2018001719e+11,R,43357.0,22017000151.0,,2018 CM2 1511 6190211,58724.43,58724.43,2018.0,CM2,1511,6190211,A07116122,ANTONIO Y DIEGO SA,6ª CERTIFIC. OBRA MILLORA CARRER INFANTA -  Traspàs OPA al pressupost,65,43165.0,F/2018/2029
1,6,2.20180021834e+11,R,43392.0,22017000151.0,,2018 CM2 1511 6190211,19827.07,19827.07,2018.0,CM2,1511,6190211,A07116122,ANTONIO Y DIEGO SA,"IMPORT DE LA 9ª, CERTIFICACIÓ DE LES OBRES: """"PROJECTE DE MILLORA DE SERVEIS I PAVIMENTACIÓ DEL CARRER INFANTA DE MAÓ"""".",228,43361.0,F/2018/6357
1,6,2.20181000646e+11,R,43124.0,22017000151.0,,2017 CM2 1511 6190211,71550.25,71550.25,2017.0,CM2,1511,6190211,A07116122,ANTONIO Y DIEGO SA,"IMPORT DE LA 2ª. CERTIFICACIÓ DE LES OBRES: """"PROJECTE DE MILLORA DE SERVEIS I PAVIMENTACIÓ DEL CARRER INFANTA DE MAÓ"""".",177,43067.0,F/2017/7527
1,6,2.20181001368e+11,R,43143.0,22017000151.0,,2017 CM2 1511 6190211,61168.56,61168.56,2017.0,CM2,1511,6190211,A07116122,ANTONIO Y DIEGO SA,"IMPORT DE LA 3ª. CERTIFICACIÓ DE LES OBRES: """"PROJECTE DE MILLORA DE SERVEIS I PAVIMENTACIÓ DEL CARRER INFANTA DE MAÓ"""".",198,43089.0,F/2017/8191
